runtime,config,dataset,similar dataset,cvi,algorithms,iteration,wallclock time,CVI score,Best CVI score,ARI,Best ARI
0.34383583068847656,"{'algorithm': 'dbscan', 'eps': 0.8590269145918422, 'min_samples': 89}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,1,0.34383583068847656,2147483647.0,2147483647.0,-0.006896005876646458,-0.006896005876646458
0.14537286758422852,"{'algorithm': 'dbscan', 'eps': 0.4448925970404026, 'min_samples': 71}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,2,0.4892086982727051,2147483647.0,2147483647.0,-1.0,-0.006896005876646458
0.025937557220458984,"{'algorithm': 'dbscan', 'eps': 0.4531459966755953, 'min_samples': 87}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,3,0.5151462554931641,2147483647.0,2147483647.0,-0.0,-0.006896005876646458
0.24115967750549316,"{'algorithm': 'KMeans', 'n_clusters': 2}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,4,0.7563059329986572,0.8238384906826728,0.8238384906826728,0.0010019398155068655,0.0010019398155068655
0.14272284507751465,"{'algorithm': 'dbscan', 'eps': 0.55, 'min_samples': 101}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,5,0.8990287780761719,2147483647.0,0.8238384906826728,-1.0,0.0010019398155068655
0.02620244026184082,"{'algorithm': 'dbscan', 'eps': 0.5691528364315913, 'min_samples': 117}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,6,0.9252312183380127,2147483647.0,0.8238384906826728,-0.0,0.0010019398155068655
0.18190360069274902,"{'algorithm': 'KMeans', 'n_clusters': 4}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,7,1.1071348190307617,0.8553879328602215,0.8238384906826728,0.0014115447546091215,0.0010019398155068655
0.16855525970458984,"{'algorithm': 'ward', 'n_clusters': 15}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,8,1.2756900787353516,0.02142704092768157,0.02142704092768157,-0.15237767539733063,-0.15237767539733063
0.1825728416442871,"{'algorithm': 'GMM', 'n_clusters': 15}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,9,1.4582629203796387,0.23462390261225502,0.02142704092768157,-0.13759763877461587,-0.15237767539733063
0.15124821662902832,"{'algorithm': 'KMeans', 'n_clusters': 17}",type=circles-k=2-n=1000-d=2-noise=0.01,type=moons-k=2-n=1000-d=2-noise=0.01,DBCV,dbscan+KMeans+ward+GMM+MBKMeans,10,1.609511137008667,0.24078437713142717,0.02142704092768157,-0.12759429412693937,-0.15237767539733063
