runtime,config,dataset,similar dataset,cvi,algorithms,iteration,wallclock time,CVI score,Best CVI score,ARI,Best ARI
0.3338484764099121,"{'algorithm': 'GMM', 'n_clusters': 51}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,1,0.3338484764099121,0.21071614673898165,0.21071614673898165,-0.9695588290098107,-0.9695588290098107
0.3183157444000244,"{'algorithm': 'GMM', 'n_clusters': 52}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,2,0.6521642208099365,0.19853641594396715,0.19853641594396715,-0.9905799590370798,-0.9905799590370798
0.12511062622070312,"{'algorithm': 'GMM', 'n_clusters': 2}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,3,0.7772748470306396,1.163550943998382,0.19853641594396715,-0.03402833312555303,-0.9905799590370798
0.3354916572570801,"{'algorithm': 'GMM', 'n_clusters': 53}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,4,1.1127665042877197,0.21111438159598284,0.19853641594396715,-0.9864667367872766,-0.9905799590370798
0.31682562828063965,"{'algorithm': 'GMM', 'n_clusters': 49}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,5,1.4295921325683594,0.1851153490845626,0.1851153490845626,-0.9789732903959083,-0.9789732903959083
0.2619943618774414,"{'algorithm': 'MBKMeans', 'n_clusters': 49}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,6,1.6915864944458008,0.1905694962052453,0.1851153490845626,-0.9789732903959083,-0.9789732903959083
0.27269744873046875,"{'algorithm': 'MBKMeans', 'n_clusters': 57}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,7,1.9642839431762695,0.2612883899592854,0.1851153490845626,-0.9746073094777965,-0.9789732903959083
0.29033565521240234,"{'algorithm': 'GMM', 'n_clusters': 58}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,8,2.254619598388672,0.2737357548192869,0.1851153490845626,-0.9596481545991695,-0.9789732903959083
0.2733042240142822,"{'algorithm': 'MBKMeans', 'n_clusters': 52}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,9,2.527923822402954,0.19774918347211248,0.1851153490845626,-0.9900880697210176,-0.9789732903959083
0.2860593795776367,"{'algorithm': 'MBKMeans', 'n_clusters': 62}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,10,2.813983201980591,0.3240942171655012,0.1851153490845626,-0.9493020190953783,-0.9789732903959083
0.10022354125976562,"{'algorithm': 'ward', 'n_clusters': 56}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,11,2.9142067432403564,0.22726379790169923,0.1851153490845626,-0.9735928523596377,-0.9789732903959083
0.27839207649230957,"{'algorithm': 'birch', 'n_clusters': 63}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,12,3.192598819732666,0.2833356191015277,0.1851153490845626,-0.944381855404683,-0.9789732903959083
0.31319093704223633,"{'algorithm': 'GMM', 'n_clusters': 47}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,13,3.5057897567749023,0.20839368938734337,0.1851153490845626,-0.9393724839681994,-0.9789732903959083
0.10422205924987793,"{'algorithm': 'ward', 'n_clusters': 62}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,14,3.6100118160247803,0.27083278587721243,0.1851153490845626,-0.9502454062477226,-0.9789732903959083
0.31060314178466797,"{'algorithm': 'GMM', 'n_clusters': 46}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,15,3.9206149578094482,0.22129388028067853,0.1851153490845626,-0.920704845814978,-0.9789732903959083
0.2839844226837158,"{'algorithm': 'birch', 'n_clusters': 70}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,16,4.204599380493164,0.3038310569956747,0.1851153490845626,-0.9283100107642627,-0.9789732903959083
0.2787923812866211,"{'algorithm': 'birch', 'n_clusters': 71}",type=varied-k=50-n=1000-d=30-noise=0,type=gaussian-k=50-n=1000-d=30-noise=0,COP,GMM+MBKMeans+ward+birch+KMeans,17,4.483391761779785,0.30353088777852255,0.1851153490845626,-0.9261601088057226,-0.9789732903959083
