runtime,config,dataset,similar dataset,cvi,algorithms,iteration,wallclock time,CVI score,Best CVI score,ARI,Best ARI
0.20937633514404297,"{'algorithm': 'MBKMeans', 'n_clusters': 12}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,1,0.20937633514404297,-2396.3151318824375,-2396.3151318824375,-0.9553579013932373,-0.9553579013932373
0.05959439277648926,"{'algorithm': 'ward', 'n_clusters': 12}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,2,0.2689707279205322,-2403.0010138612906,-2403.0010138612906,-0.9414975470643026,-0.9414975470643026
0.20244812965393066,"{'algorithm': 'MBKMeans', 'n_clusters': 2}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,3,0.4714188575744629,-196.623504339958,-2403.0010138612906,-0.14779270633397312,-0.9414975470643026
0.05731058120727539,"{'algorithm': 'ward', 'n_clusters': 13}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,4,0.5287294387817383,-2212.2406614567444,-2403.0010138612906,-0.9115932784355305,-0.9414975470643026
0.21292853355407715,"{'algorithm': 'MBKMeans', 'n_clusters': 14}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,5,0.7416579723358154,-2040.6754369612177,-2403.0010138612906,-0.9028573643454741,-0.9414975470643026
0.21501374244689941,"{'algorithm': 'MBKMeans', 'n_clusters': 15}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,6,0.9566717147827148,-1904.5622133427369,-2403.0010138612906,-0.8759502167442047,-0.9414975470643026
0.21688246726989746,"{'algorithm': 'MBKMeans', 'n_clusters': 8}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,7,1.1735541820526123,-608.0376674621461,-2403.0010138612906,-0.809931506849315,-0.9414975470643026
0.31563854217529297,"{'algorithm': 'GMM', 'n_clusters': 20}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,8,1.4891927242279053,-1435.3332690941081,-2403.0010138612906,-0.7471201807006427,-0.9414975470643026
0.05769920349121094,"{'algorithm': 'ward', 'n_clusters': 33}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,9,1.5468919277191162,-880.9775258941459,-2403.0010138612906,-0.4885225405052244,-0.9414975470643026
0.05775737762451172,"{'algorithm': 'ward', 'n_clusters': 35}",type=gaussian-k=10-n=1000-d=50-noise=0,type=varied-k=10-n=1000-d=50-noise=0,CH,MBKMeans+ward+GMM+birch+KMeans+dbscan,10,1.604649305343628,-832.7863063549141,-2403.0010138612906,-0.46124142910785193,-0.9414975470643026
