runtime,config,dataset,similar dataset,cvi,algorithms,iteration,wallclock time,CVI score,Best CVI score,ARI,Best ARI
0.656693696975708,"{'algorithm': 'GMM', 'n_clusters': 12}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,1,0.656693696975708,-0.6353214736842199,-0.6353214736842199,-0.9438229565579422,-0.9438229565579422
0.6151242256164551,"{'algorithm': 'dbscan', 'eps': 0.942211094235124, 'min_samples': 165}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,2,1.271817922592163,-0.7571034468755754,-0.7571034468755754,-1.0,-1.0
0.5335984230041504,"{'algorithm': 'GMM', 'n_clusters': 2}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,3,1.8054163455963135,-0.26525896447426,-0.7571034468755754,-0.04753739163570544,-1.0
0.67995285987854,"{'algorithm': 'GMM', 'n_clusters': 13}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,4,2.4853692054748535,-0.5727256504381906,-0.7571034468755754,-0.9128306007672123,-1.0
0.7304832935333252,"{'algorithm': 'GMM', 'n_clusters': 14}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,5,3.2158524990081787,-0.5077747472438503,-0.7571034468755754,-0.8807121690361062,-1.0
1.3178467750549316,"{'algorithm': 'ward', 'n_clusters': 14}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,6,4.53369927406311,-0.504107948734042,-0.7571034468755754,-0.8941061816125133,-1.0
1.2182693481445312,"{'algorithm': 'GMM', 'n_clusters': 16}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,7,5.751968622207642,-0.3646409234290378,-0.7571034468755754,-0.8191635741452837,-1.0
0.93426513671875,"{'algorithm': 'GMM', 'n_clusters': 15}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,8,6.686233758926392,-0.4336889811942725,-0.7571034468755754,-0.8513929502399112,-1.0
0.6005423069000244,"{'algorithm': 'birch', 'n_clusters': 21}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,9,7.286776065826416,-0.12701692293741904,-0.7571034468755754,-0.7220181219866677,-1.0
1.2248852252960205,"{'algorithm': 'GMM', 'n_clusters': 17}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,10,8.511661291122437,-0.30232427169617127,-0.7571034468755754,-0.7835149972197609,-1.0
0.6019928455352783,"{'algorithm': 'birch', 'n_clusters': 22}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,11,9.113654136657715,-0.12069246239203842,-0.7571034468755754,-0.6928517871375441,-1.0
0.6016581058502197,"{'algorithm': 'birch', 'n_clusters': 23}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,12,9.715312242507935,-0.11859630723293083,-0.7571034468755754,-0.6804620275367859,-1.0
0.6018195152282715,"{'algorithm': 'birch', 'n_clusters': 24}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,13,10.317131757736206,-0.1119993502722489,-0.7571034468755754,-0.6523316260556175,-1.0
0.5977518558502197,"{'algorithm': 'birch', 'n_clusters': 14}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,14,10.914883613586426,-0.5075206190091777,-0.7571034468755754,-0.9076371384751437,-1.0
0.5966417789459229,"{'algorithm': 'dbscan', 'eps': 0.8420923895185914, 'min_samples': 177}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,15,11.511525392532349,-0.7457827259545966,-0.7571034468755754,-0.9982142702394842,-1.0
0.594245433807373,"{'algorithm': 'birch', 'n_clusters': 9}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,16,12.105770826339722,-0.68078353897715,-0.7571034468755754,-0.897793952280673,-1.0
0.5948951244354248,"{'algorithm': 'birch', 'n_clusters': 19}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,17,12.700665950775146,-0.1965120014128899,-0.7571034468755754,-0.7820192106619285,-1.0
1.419513463973999,"{'algorithm': 'GMM', 'n_clusters': 20}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,18,14.120179414749146,-0.16272639573630857,-0.7571034468755754,-0.691454588736719,-1.0
0.5976097583770752,"{'algorithm': 'birch', 'n_clusters': 20}",type=gaussian-k=10-n=5000-d=10-noise=0,type=varied-k=10-n=5000-d=10-noise=0,SIL,GMM+dbscan+ward+birch,19,14.71778917312622,-0.13234718213630786,-0.7571034468755754,-0.7432254882843333,-1.0
